#Displacement noise coupling G: Multiply G with the displacement noise spectrum of each mirror in m/sqrt(Hz) to get the strain equivalent DARM noise.
#freq,ETMX,ETMY,ITMX,ITMY,BS,PRM,SRM
3.5938,0.00033304,0.00033363,0.00031941,0.00034662,1.9009e-05,1.9037e-07,2.6437e-05
3.6439,0.00033305,0.00033362,0.0003198,0.00034623,1.8478e-05,1.8758e-07,2.5681e-05
3.6946,0.00033305,0.00033361,0.00032017,0.00034586,1.7962e-05,1.8471e-07,2.4948e-05
3.7461,0.00033306,0.0003336,0.00032054,0.00034549,1.7462e-05,1.8177e-07,2.4237e-05
3.7982,0.00033307,0.0003336,0.00032089,0.00034514,1.6977e-05,1.7877e-07,2.3547e-05
3.8511,0.00033308,0.00033359,0.00032123,0.00034479,1.6506e-05,1.7571e-07,2.2878e-05
3.9047,0.00033308,0.00033358,0.00032157,0.00034446,1.605e-05,1.7261e-07,2.2228e-05
3.9591,0.00033309,0.00033357,0.00032189,0.00034413,1.5607e-05,1.6946e-07,2.1598e-05
4.0142,0.0003331,0.00033357,0.00032221,0.00034382,1.5177e-05,1.6629e-07,2.0986e-05
4.0701,0.00033311,0.00033356,0.00032251,0.00034351,1.4759e-05,1.6309e-07,2.0392e-05
4.1268,0.00033311,0.00033355,0.00032281,0.00034322,1.4354e-05,1.5987e-07,1.9815e-05
4.1843,0.00033312,0.00033355,0.00032309,0.00034293,1.3961e-05,1.5663e-07,1.9255e-05
4.2426,0.00033312,0.00033354,0.00032337,0.00034265,1.358e-05,1.5337e-07,1.8712e-05
4.3016,0.00033313,0.00033354,0.00032364,0.00034238,1.321e-05,1.501e-07,1.8185e-05
4.3615,0.00033314,0.00033353,0.00032391,0.00034211,1.285e-05,1.4681e-07,1.7672e-05
4.4223,0.00033314,0.00033353,0.00032416,0.00034186,1.2502e-05,1.4352e-07,1.7175e-05
4.4839,0.00033315,0.00033352,0.00032441,0.00034161,1.2163e-05,1.402e-07,1.6692e-05
4.5463,0.00033315,0.00033351,0.00032465,0.00034137,1.1834e-05,1.3686e-07,1.6223e-05
4.6096,0.00033316,0.00033351,0.00032489,0.00034113,1.1515e-05,1.335e-07,1.5768e-05
4.6738,0.00033316,0.0003335,0.00032511,0.0003409,1.1205e-05,1.301e-07,1.5326e-05
4.7389,0.00033317,0.0003335,0.00032534,0.00034068,1.0904e-05,1.2666e-07,1.4897e-05
4.8049,0.00033317,0.0003335,0.00032555,0.00034047,1.0612e-05,1.2315e-07,1.448e-05
4.8718,0.00033318,0.00033349,0.00032576,0.00034026,1.0329e-05,1.1955e-07,1.4075e-05
4.9396,0.00033318,0.00033349,0.00032596,0.00034005,1.0054e-05,1.1584e-07,1.3681e-05
5.0084,0.00033318,0.00033348,0.00032616,0.00033986,9.7871e-06,1.1197e-07,1.3299e-05
5.0782,0.00033319,0.00033348,0.00032635,0.00033966,9.5281e-06,1.0789e-07,1.2928e-05
5.1489,0.00033319,0.00033347,0.00032654,0.00033948,9.2769e-06,1.0352e-07,1.2567e-05
5.2206,0.0003332,0.00033347,0.00032672,0.00033929,9.0332e-06,9.8773e-08,1.2216e-05
5.2933,0.0003332,0.00033347,0.0003269,0.00033912,8.797e-06,9.3512e-08,1.1876e-05
5.367,0.0003332,0.00033346,0.00032707,0.00033894,8.5681e-06,8.7565e-08,1.1544e-05
5.4417,0.00033321,0.00033346,0.00032724,0.00033877,8.3464e-06,8.0715e-08,1.1222e-05
5.5175,0.00033321,0.00033346,0.0003274,0.00033861,8.1316e-06,7.2718e-08,1.0908e-05
5.5943,0.00033322,0.00033345,0.00032756,0.00033845,7.9235e-06,6.335e-08,1.0602e-05
5.6722,0.00033322,0.00033345,0.00032772,0.00033829,7.7214e-06,5.2564e-08,1.0304e-05
5.7512,0.00033322,0.00033344,0.00032787,0.00033813,7.5244e-06,4.0805e-08,1.0013e-05
5.8313,0.00033323,0.00033344,0.00032802,0.00033798,7.3315e-06,2.9664e-08,9.7294e-06
5.9125,0.00033323,0.00033344,0.00032816,0.00033784,7.1418e-06,2.2974e-08,9.4539e-06
5.9948,0.00033323,0.00033344,0.00032829,0.0003377,6.9551e-06,2.4671e-08,9.1871e-06
6.0783,0.00033323,0.00033343,0.00032842,0.00033757,6.7719e-06,3.1581e-08,8.9291e-06
6.163,0.00033324,0.00033343,0.00032855,0.00033744,6.593e-06,3.9008e-08,8.6798e-06
6.2488,0.00033324,0.00033343,0.00032867,0.00033732,6.4192e-06,4.5199e-08,8.4385e-06
6.3358,0.00033324,0.00033342,0.00032878,0.00033721,6.2506e-06,4.9854e-08,8.2047e-06
6.424,0.00033324,0.00033342,0.0003289,0.00033709,6.0873e-06,5.3135e-08,7.9778e-06
6.5135,0.00033325,0.00033342,0.00032901,0.00033698,5.9292e-06,5.531e-08,7.7575e-06
6.6042,0.00033325,0.00033342,0.00032912,0.00033687,5.776e-06,5.6638e-08,7.5434e-06
6.6962,0.00033325,0.00033342,0.00032922,0.00033677,5.6275e-06,5.7328e-08,7.3353e-06
6.7894,0.00033325,0.00033341,0.00032933,0.00033667,5.4835e-06,5.7541e-08,7.1329e-06
6.884,0.00033326,0.00033341,0.00032943,0.00033657,5.3437e-06,5.7398e-08,6.9362e-06
6.9798,0.00033326,0.00033341,0.00032952,0.00033647,5.2081e-06,5.6991e-08,6.7449e-06
7.077,0.00033326,0.00033341,0.00032962,0.00033637,5.0765e-06,5.6386e-08,6.5589e-06
7.1756,0.00033326,0.0003334,0.00032971,0.00033628,4.9487e-06,5.5634e-08,6.378e-06
7.2755,0.00033326,0.0003334,0.0003298,0.00033619,4.8245e-06,5.4773e-08,6.2022e-06
7.3768,0.00033327,0.0003334,0.00032989,0.0003361,4.7039e-06,5.3831e-08,6.0311e-06
7.4795,0.00033327,0.0003334,0.00032998,0.00033602,4.5867e-06,5.2831e-08,5.8649e-06
7.5837,0.00033327,0.0003334,0.00033006,0.00033593,4.4729e-06,5.1789e-08,5.7032e-06
7.6893,0.00033327,0.0003334,0.00033014,0.00033585,4.3623e-06,5.0719e-08,5.546e-06
7.7964,0.00033327,0.00033339,0.00033022,0.00033578,4.2548e-06,4.9631e-08,5.3931e-06
7.9049,0.00033327,0.00033339,0.0003303,0.0003357,4.1503e-06,4.8533e-08,5.2445e-06
8.015,0.00033328,0.00033339,0.00033037,0.00033562,4.0487e-06,4.7432e-08,5.1e-06
8.1266,0.00033328,0.00033339,0.00033044,0.00033555,3.95e-06,4.6332e-08,4.9595e-06
8.2398,0.00033328,0.00033339,0.00033051,0.00033548,3.8541e-06,4.5238e-08,4.8229e-06
8.3545,0.00033328,0.00033339,0.00033058,0.00033541,3.7608e-06,4.4153e-08,4.69e-06
8.4709,0.00033328,0.00033338,0.00033065,0.00033535,3.6701e-06,4.308e-08,4.5609e-06
8.5888,0.00033328,0.00033338,0.00033071,0.00033528,3.582e-06,4.2019e-08,4.4353e-06
8.7084,0.00033328,0.00033338,0.00033078,0.00033522,3.4963e-06,4.0974e-08,4.3132e-06
8.8297,0.00033329,0.00033338,0.00033084,0.00033516,3.413e-06,3.9945e-08,4.1944e-06
8.9527,0.00033329,0.00033338,0.0003309,0.0003351,3.3321e-06,3.8933e-08,4.079e-06
9.0773,0.00033329,0.00033338,0.00033095,0.00033504,3.2533e-06,3.7939e-08,3.9667e-06
9.2037,0.00033329,0.00033338,0.00033101,0.00033498,3.1768e-06,3.6964e-08,3.8575e-06
9.3319,0.00033329,0.00033338,0.00033106,0.00033493,3.1024e-06,3.6007e-08,3.7514e-06
9.4618,0.00033329,0.00033337,0.00033112,0.00033488,3.03e-06,3.507e-08,3.6482e-06
9.5936,0.00033329,0.00033337,0.00033117,0.00033482,2.9597e-06,3.4152e-08,3.5478e-06
9.7272,0.00033329,0.00033337,0.00033122,0.00033477,2.8913e-06,3.3253e-08,3.4502e-06
9.8627,0.0003333,0.00033337,0.00033127,0.00033473,2.8248e-06,3.2374e-08,3.3553e-06
10,0.0003333,0.00033337,0.00033132,0.00033468,2.7601e-06,3.1514e-08,3.263e-06
10.139,0.0003333,0.00033337,0.00033136,0.00033463,2.6972e-06,3.0673e-08,3.1733e-06
10.28,0.0003333,0.00033337,0.00033141,0.00033459,2.6361e-06,2.9851e-08,3.086e-06
10.424,0.0003333,0.00033337,0.00033145,0.00033454,2.5767e-06,2.9048e-08,3.0012e-06
10.569,0.0003333,0.00033337,0.00033149,0.0003345,2.5189e-06,2.8263e-08,2.9187e-06
10.716,0.0003333,0.00033337,0.00033154,0.00033446,2.4626e-06,2.7497e-08,2.8384e-06
10.865,0.0003333,0.00033336,0.00033158,0.00033442,2.408e-06,2.6748e-08,2.7604e-06
11.016,0.0003333,0.00033336,0.00033161,0.00033438,2.3548e-06,2.6017e-08,2.6845e-06
11.17,0.0003333,0.00033336,0.00033165,0.00033434,2.3032e-06,2.5304e-08,2.6107e-06
11.325,0.0003333,0.00033336,0.00033169,0.0003343,2.2529e-06,2.4607e-08,2.539e-06
11.483,0.00033331,0.00033336,0.00033173,0.00033427,2.204e-06,2.3927e-08,2.4692e-06
11.643,0.00033331,0.00033336,0.00033176,0.00033423,2.1565e-06,2.3264e-08,2.4013e-06
11.805,0.00033331,0.00033336,0.0003318,0.0003342,2.1103e-06,2.2616e-08,2.3354e-06
11.97,0.00033331,0.00033336,0.00033183,0.00033417,2.0654e-06,2.1985e-08,2.2712e-06
12.136,0.00033331,0.00033336,0.00033186,0.00033413,2.0217e-06,2.1368e-08,2.2088e-06
12.305,0.00033331,0.00033336,0.00033189,0.0003341,1.9792e-06,2.0766e-08,2.1481e-06
12.477,0.00033331,0.00033336,0.00033192,0.00033407,1.9379e-06,2.0179e-08,2.0891e-06
12.65,0.00033331,0.00033336,0.00033195,0.00033404,1.8977e-06,1.9607e-08,2.0317e-06
12.826,0.00033331,0.00033336,0.00033198,0.00033401,1.8586e-06,1.9048e-08,1.9759e-06
13.005,0.00033331,0.00033335,0.00033201,0.00033399,1.8206e-06,1.8503e-08,1.9216e-06
13.186,0.00033331,0.00033335,0.00033204,0.00033396,1.7836e-06,1.7971e-08,1.8688e-06
13.37,0.00033331,0.00033335,0.00033206,0.00033393,1.7477e-06,1.7452e-08,1.8174e-06
13.556,0.00033331,0.00033335,0.00033209,0.00033391,1.7127e-06,1.6945e-08,1.7675e-06
13.745,0.00033331,0.00033335,0.00033211,0.00033388,1.6787e-06,1.6452e-08,1.719e-06
13.936,0.00033331,0.00033335,0.00033214,0.00033386,1.6457e-06,1.597e-08,1.6717e-06
14.13,0.00033332,0.00033335,0.00033216,0.00033383,1.6135e-06,1.55e-08,1.6258e-06
14.327,0.00033332,0.00033335,0.00033218,0.00033381,1.5823e-06,1.5041e-08,1.5811e-06
14.527,0.00033332,0.00033335,0.00033221,0.00033379,1.5519e-06,1.4594e-08,1.5377e-06
14.729,0.00033332,0.00033335,0.00033223,0.00033377,1.5223e-06,1.4157e-08,1.4955e-06
14.934,0.00033332,0.00033335,0.00033225,0.00033374,1.4935e-06,1.3732e-08,1.4544e-06
15.142,0.00033332,0.00033335,0.00033227,0.00033372,1.4655e-06,1.3317e-08,1.4144e-06
15.353,0.00033332,0.00033335,0.00033229,0.0003337,1.4383e-06,1.2912e-08,1.3756e-06
15.567,0.00033332,0.00033335,0.00033231,0.00033368,1.4119e-06,1.2517e-08,1.3378e-06
15.783,0.00033332,0.00033335,0.00033233,0.00033366,1.3862e-06,1.2132e-08,1.301e-06
16.003,0.00033332,0.00033335,0.00033235,0.00033365,1.3611e-06,1.1757e-08,1.2653e-06
16.226,0.00033332,0.00033335,0.00033237,0.00033363,1.3368e-06,1.139e-08,1.2305e-06
16.452,0.00033332,0.00033335,0.00033238,0.00033361,1.3131e-06,1.1034e-08,1.1967e-06
16.681,0.00033332,0.00033335,0.0003324,0.00033359,1.2901e-06,1.0686e-08,1.1638e-06
16.913,0.00033332,0.00033335,0.00033242,0.00033358,1.2677e-06,1.0347e-08,1.1318e-06
17.149,0.00033332,0.00033335,0.00033243,0.00033356,1.246e-06,1.0017e-08,1.1007e-06
17.388,0.00033332,0.00033335,0.00033245,0.00033355,1.2248e-06,9.6949e-09,1.0705e-06
17.63,0.00033332,0.00033335,0.00033246,0.00033353,1.2042e-06,9.3815e-09,1.0411e-06
17.875,0.00033332,0.00033334,0.00033248,0.00033352,1.1842e-06,9.0762e-09,1.0125e-06
18.124,0.00033332,0.00033334,0.00033249,0.0003335,1.1647e-06,8.779e-09,9.8464e-07
18.377,0.00033332,0.00033334,0.00033251,0.00033349,1.1457e-06,8.4897e-09,9.5758e-07
18.632,0.00033332,0.00033334,0.00033252,0.00033347,1.1273e-06,8.2081e-09,9.3126e-07
18.892,0.00033332,0.00033334,0.00033253,0.00033346,1.1094e-06,7.9342e-09,9.0566e-07
19.155,0.00033332,0.00033334,0.00033255,0.00033345,1.092e-06,7.6676e-09,8.8077e-07
19.422,0.00033332,0.00033334,0.00033256,0.00033344,1.075e-06,7.4084e-09,8.5656e-07
19.692,0.00033332,0.00033334,0.00033257,0.00033342,1.0585e-06,7.1563e-09,8.3301e-07
19.966,0.00033332,0.00033334,0.00033258,0.00033341,1.0425e-06,6.9112e-09,8.1011e-07
20.244,0.00033332,0.00033334,0.00033259,0.0003334,1.0269e-06,6.673e-09,7.8784e-07
20.526,0.00033332,0.00033334,0.00033261,0.00033339,1.0117e-06,6.4416e-09,7.6618e-07
20.812,0.00033332,0.00033334,0.00033262,0.00033338,9.9697e-07,6.2167e-09,7.4511e-07
21.102,0.00033333,0.00033334,0.00033263,0.00033337,9.8262e-07,5.9984e-09,7.2463e-07
21.396,0.00033333,0.00033334,0.00033264,0.00033336,9.6867e-07,5.7863e-09,7.047e-07
21.694,0.00033333,0.00033334,0.00033265,0.00033335,9.5509e-07,5.5805e-09,6.8532e-07
21.996,0.00033333,0.00033334,0.00033266,0.00033334,9.4189e-07,5.3807e-09,6.6648e-07
22.302,0.00033333,0.00033334,0.00033267,0.00033333,9.2905e-07,5.1868e-09,6.4815e-07
22.613,0.00033333,0.00033334,0.00033268,0.00033332,9.1656e-07,4.9987e-09,6.3033e-07
22.928,0.00033333,0.00033334,0.00033268,0.00033331,9.0442e-07,4.8162e-09,6.1299e-07
23.247,0.00033333,0.00033334,0.00033269,0.0003333,8.926e-07,4.6393e-09,5.9613e-07
23.571,0.00033333,0.00033334,0.0003327,0.00033329,8.8111e-07,4.4677e-09,5.7974e-07
23.899,0.00033333,0.00033334,0.00033271,0.00033328,8.6994e-07,4.3014e-09,5.6379e-07
24.232,0.00033333,0.00033334,0.00033272,0.00033328,8.5907e-07,4.1402e-09,5.4829e-07
24.569,0.00033333,0.00033334,0.00033273,0.00033327,8.485e-07,3.984e-09,5.3321e-07
24.911,0.00033333,0.00033334,0.00033273,0.00033326,8.3822e-07,3.8326e-09,5.1854e-07
25.258,0.00033333,0.00033334,0.00033274,0.00033325,8.2822e-07,3.686e-09,5.0428e-07
25.61,0.00033333,0.00033334,0.00033275,0.00033325,8.1849e-07,3.5439e-09,4.9041e-07
25.967,0.00033333,0.00033334,0.00033275,0.00033324,8.0904e-07,3.4063e-09,4.7692e-07
26.328,0.00033333,0.00033334,0.00033276,0.00033323,7.9984e-07,3.2731e-09,4.6381e-07
26.695,0.00033333,0.00033334,0.00033277,0.00033323,7.9089e-07,3.1441e-09,4.5105e-07
27.067,0.00033333,0.00033334,0.00033277,0.00033322,7.8219e-07,3.0193e-09,4.3865e-07
27.443,0.00033333,0.00033334,0.00033278,0.00033321,7.7373e-07,2.8984e-09,4.2659e-07
27.826,0.00033333,0.00033334,0.00033279,0.00033321,7.6551e-07,2.7815e-09,4.1486e-07
28.213,0.00033333,0.00033334,0.00033279,0.0003332,7.575e-07,2.6683e-09,4.0346e-07
28.606,0.00033333,0.00033334,0.0003328,0.0003332,7.4972e-07,2.5588e-09,3.9237e-07
29.004,0.00033333,0.00033334,0.0003328,0.00033319,7.4216e-07,2.4529e-09,3.8158e-07
29.408,0.00033333,0.00033334,0.00033281,0.00033318,7.348e-07,2.3504e-09,3.711e-07
29.818,0.00033333,0.00033334,0.00033281,0.00033318,7.2764e-07,2.2514e-09,3.609e-07
30.233,0.00033333,0.00033334,0.00033282,0.00033317,7.2069e-07,2.1556e-09,3.5099e-07
30.654,0.00033333,0.00033334,0.00033282,0.00033317,7.1392e-07,2.063e-09,3.4135e-07
31.081,0.00033333,0.00033334,0.00033283,0.00033316,7.0734e-07,1.9735e-09,3.3198e-07
31.514,0.00033333,0.00033334,0.00033283,0.00033316,7.0095e-07,1.8871e-09,3.2286e-07
31.952,0.00033333,0.00033334,0.00033284,0.00033316,6.9473e-07,1.8035e-09,3.1401e-07
32.397,0.00033333,0.00033334,0.00033284,0.00033315,6.8868e-07,1.7229e-09,3.0539e-07
32.849,0.00033333,0.00033334,0.00033285,0.00033315,6.828e-07,1.645e-09,2.9702e-07
33.306,0.00033333,0.00033334,0.00033285,0.00033314,6.7708e-07,1.5698e-09,2.8888e-07
33.77,0.00033333,0.00033334,0.00033286,0.00033314,6.7153e-07,1.4973e-09,2.8096e-07
34.24,0.00033333,0.00033334,0.00033286,0.00033313,6.6612e-07,1.4273e-09,2.7327e-07
34.717,0.00033333,0.00033334,0.00033286,0.00033313,6.6087e-07,1.3599e-09,2.6579e-07
35.2,0.00033333,0.00033334,0.00033287,0.00033313,6.5577e-07,1.2949e-09,2.5852e-07
35.69,0.00033333,0.00033334,0.00033287,0.00033312,6.5081e-07,1.2322e-09,2.5145e-07
36.187,0.00033333,0.00033334,0.00033287,0.00033312,6.4598e-07,1.172e-09,2.4458e-07
36.691,0.00033333,0.00033334,0.00033288,0.00033312,6.413e-07,1.114e-09,2.3791e-07
37.202,0.00033333,0.00033334,0.00033288,0.00033311,6.3674e-07,1.0582e-09,2.3142e-07
37.72,0.00033333,0.00033334,0.00033288,0.00033311,6.3231e-07,1.0047e-09,2.2511e-07
38.246,0.00033333,0.00033334,0.00033289,0.00033311,6.2801e-07,9.533e-10,2.1898e-07
38.778,0.00033333,0.00033334,0.00033289,0.0003331,6.2383e-07,9.0404e-10,2.1302e-07
39.318,0.00033333,0.00033334,0.00033289,0.0003331,6.1976e-07,8.5688e-10,2.0724e-07
39.866,0.00033333,0.00033334,0.0003329,0.0003331,6.1582e-07,8.1179e-10,2.0161e-07
40.421,0.00033333,0.00033334,0.0003329,0.00033309,6.1198e-07,7.6876e-10,1.9615e-07
40.984,0.00033333,0.00033334,0.0003329,0.00033309,6.0826e-07,7.2776e-10,1.9084e-07
41.555,0.00033333,0.00033334,0.0003329,0.00033309,6.0464e-07,6.8878e-10,1.8568e-07
42.133,0.00033333,0.00033334,0.00033291,0.00033309,6.0112e-07,6.5182e-10,1.8067e-07
42.72,0.00033333,0.00033334,0.00033291,0.00033308,5.9771e-07,6.1687e-10,1.758e-07
43.315,0.00033333,0.00033334,0.00033291,0.00033308,5.9439e-07,5.8395e-10,1.7107e-07
43.918,0.00033333,0.00033334,0.00033291,0.00033308,5.9117e-07,5.5305e-10,1.6648e-07
44.53,0.00033333,0.00033334,0.00033292,0.00033308,5.8804e-07,5.242e-10,1.6202e-07
45.15,0.00033333,0.00033334,0.00033292,0.00033307,5.8501e-07,4.9741e-10,1.5769e-07
45.778,0.00033333,0.00033334,0.00033292,0.00033307,5.8206e-07,4.7269e-10,1.5349e-07
46.416,0.00033333,0.00033334,0.00033292,0.00033307,5.792e-07,4.5006e-10,1.494e-07
47.062,0.00033333,0.00033334,0.00033292,0.00033307,5.7643e-07,4.2954e-10,1.4544e-07
47.718,0.00033333,0.00033334,0.00033293,0.00033307,5.7374e-07,4.1114e-10,1.4159e-07
48.382,0.00033333,0.00033333,0.00033293,0.00033306,5.7112e-07,3.9485e-10,1.3786e-07
49.056,0.00033333,0.00033333,0.00033293,0.00033306,5.6859e-07,3.8065e-10,1.3423e-07
49.739,0.00033333,0.00033333,0.00033293,0.00033306,5.6613e-07,3.6852e-10,1.3072e-07
50.432,0.00033333,0.00033333,0.00033293,0.00033306,5.6375e-07,3.5841e-10,1.273e-07
51.134,0.00033333,0.00033333,0.00033294,0.00033306,5.6144e-07,3.5023e-10,1.2399e-07
51.846,0.00033333,0.00033333,0.00033294,0.00033305,5.592e-07,3.4391e-10,1.2078e-07
52.568,0.00033333,0.00033333,0.00033294,0.00033305,5.5703e-07,3.3931e-10,1.1767e-07
53.3,0.00033333,0.00033333,0.00033294,0.00033305,5.5492e-07,3.3631e-10,1.1465e-07
54.042,0.00033333,0.00033333,0.00033294,0.00033305,5.5288e-07,3.3475e-10,1.1172e-07
54.795,0.00033333,0.00033333,0.00033294,0.00033305,5.5091e-07,3.345e-10,1.0889e-07
55.558,0.00033333,0.00033333,0.00033294,0.00033305,5.49e-07,3.3538e-10,1.0614e-07
56.331,0.00033333,0.00033333,0.00033295,0.00033305,5.4715e-07,3.3724e-10,1.0347e-07
57.116,0.00033333,0.00033333,0.00033295,0.00033304,5.4536e-07,3.3994e-10,1.0089e-07
57.911,0.00033333,0.00033333,0.00033295,0.00033304,5.4363e-07,3.4333e-10,9.8391e-08
58.718,0.00033333,0.00033333,0.00033295,0.00033304,5.4195e-07,3.4728e-10,9.5971e-08
59.535,0.00033333,0.00033333,0.00033295,0.00033304,5.4034e-07,3.5167e-10,9.3628e-08
60.364,0.00033333,0.00033333,0.00033295,0.00033304,5.3877e-07,3.564e-10,9.1361e-08
61.205,0.00033333,0.00033333,0.00033295,0.00033304,5.3726e-07,3.6137e-10,8.9167e-08
62.057,0.00033333,0.00033333,0.00033295,0.00033304,5.358e-07,3.6651e-10,8.7046e-08
62.921,0.00033333,0.00033333,0.00033296,0.00033304,5.3439e-07,3.7173e-10,8.4995e-08
63.798,0.00033333,0.00033333,0.00033296,0.00033303,5.3303e-07,3.7699e-10,8.3012e-08
64.686,0.00033333,0.00033333,0.00033296,0.00033303,5.3172e-07,3.8223e-10,8.1097e-08
65.587,0.00033333,0.00033333,0.00033296,0.00033303,5.3046e-07,3.874e-10,7.9247e-08
66.5,0.00033333,0.00033333,0.00033296,0.00033303,5.2925e-07,3.9247e-10,7.7461e-08
67.426,0.00033333,0.00033333,0.00033296,0.00033303,5.2808e-07,3.9741e-10,7.5738e-08
68.365,0.00033333,0.00033333,0.00033296,0.00033303,5.2695e-07,4.0219e-10,7.4075e-08
69.317,0.00033333,0.00033333,0.00033296,0.00033303,5.2587e-07,4.068e-10,7.2473e-08
70.282,0.00033333,0.00033333,0.00033296,0.00033303,5.2483e-07,4.112e-10,7.0929e-08
71.261,0.00033333,0.00033333,0.00033296,0.00033303,5.2383e-07,4.154e-10,6.9442e-08
72.253,0.00033333,0.00033333,0.00033296,0.00033303,5.2287e-07,4.1939e-10,6.8011e-08
73.26,0.00033333,0.00033333,0.00033296,0.00033303,5.2196e-07,4.2314e-10,6.6634e-08
74.28,0.00033333,0.00033333,0.00033296,0.00033302,5.2108e-07,4.2667e-10,6.5311e-08
75.314,0.00033333,0.00033333,0.00033297,0.00033302,5.2024e-07,4.2996e-10,6.4041e-08
76.363,0.00033333,0.00033333,0.00033297,0.00033302,5.1944e-07,4.3302e-10,6.2821e-08
77.426,0.00033333,0.00033333,0.00033297,0.00033302,5.1868e-07,4.3584e-10,6.1652e-08
78.505,0.00033333,0.00033333,0.00033297,0.00033302,5.1795e-07,4.3843e-10,6.0532e-08
79.598,0.00033333,0.00033333,0.00033297,0.00033302,5.1726e-07,4.4078e-10,5.946e-08
80.706,0.00033333,0.00033333,0.00033297,0.00033302,5.1661e-07,4.429e-10,5.8435e-08
81.83,0.00033333,0.00033333,0.00033297,0.00033302,5.1599e-07,4.448e-10,5.7457e-08
82.97,0.00033333,0.00033333,0.00033297,0.00033302,5.154e-07,4.4648e-10,5.6524e-08
84.125,0.00033333,0.00033333,0.00033297,0.00033302,5.1485e-07,4.4794e-10,5.5635e-08
85.296,0.00033333,0.00033333,0.00033297,0.00033302,5.1433e-07,4.4918e-10,5.479e-08
86.484,0.00033333,0.00033333,0.00033297,0.00033302,5.1384e-07,4.5023e-10,5.3988e-08
87.689,0.00033333,0.00033333,0.00033297,0.00033302,5.1338e-07,4.5107e-10,5.3227e-08
88.91,0.00033333,0.00033333,0.00033297,0.00033302,5.1296e-07,4.5172e-10,5.2508e-08
90.148,0.00033333,0.00033333,0.00033297,0.00033302,5.1256e-07,4.5218e-10,5.1829e-08
91.403,0.00033333,0.00033333,0.00033297,0.00033302,5.122e-07,4.5246e-10,5.119e-08
92.676,0.00033333,0.00033333,0.00033297,0.00033301,5.1186e-07,4.5257e-10,5.059e-08
93.966,0.00033333,0.00033333,0.00033297,0.00033301,5.1156e-07,4.525e-10,5.0029e-08
95.275,0.00033333,0.00033333,0.00033297,0.00033301,5.1128e-07,4.5228e-10,4.9505e-08
96.602,0.00033333,0.00033333,0.00033297,0.00033301,5.1103e-07,4.5191e-10,4.9018e-08
97.947,0.00033333,0.00033333,0.00033297,0.00033301,5.1082e-07,4.5139e-10,4.8567e-08
99.311,0.00033333,0.00033333,0.00033297,0.00033301,5.1062e-07,4.5073e-10,4.8153e-08
100.69,0.00033333,0.00033333,0.00033297,0.00033301,5.1046e-07,4.4993e-10,4.7773e-08
102.1,0.00033333,0.00033333,0.00033297,0.00033301,5.1033e-07,4.4901e-10,4.7429e-08
103.52,0.00033333,0.00033333,0.00033297,0.00033301,5.1022e-07,4.4797e-10,4.7118e-08
104.96,0.00033333,0.00033333,0.00033297,0.00033301,5.1013e-07,4.4682e-10,4.6842e-08
106.42,0.00033333,0.00033333,0.00033297,0.00033301,5.1008e-07,4.4556e-10,4.6598e-08
107.9,0.00033333,0.00033333,0.00033297,0.00033301,5.1005e-07,4.442e-10,4.6387e-08
109.41,0.00033333,0.00033333,0.00033297,0.00033301,5.1004e-07,4.4274e-10,4.6209e-08
110.93,0.00033333,0.00033333,0.00033297,0.00033301,5.1006e-07,4.412e-10,4.6062e-08
112.47,0.00033333,0.00033333,0.00033297,0.00033301,5.1011e-07,4.3958e-10,4.5946e-08
114.04,0.00033333,0.00033333,0.00033297,0.00033301,5.1018e-07,4.3787e-10,4.5862e-08
115.63,0.00033333,0.00033333,0.00033297,0.00033301,5.1028e-07,4.361e-10,4.5808e-08
117.24,0.00033333,0.00033333,0.00033297,0.00033301,5.104e-07,4.3427e-10,4.5784e-08
118.87,0.00033333,0.00033333,0.00033297,0.00033301,5.1054e-07,4.3237e-10,4.5789e-08
120.53,0.00033333,0.00033333,0.00033297,0.00033301,5.1071e-07,4.3042e-10,4.5824e-08
122.2,0.00033333,0.00033333,0.00033297,0.00033301,5.1091e-07,4.2842e-10,4.5889e-08
123.91,0.00033333,0.00033333,0.00033297,0.00033301,5.1112e-07,4.2637e-10,4.5981e-08
125.63,0.00033333,0.00033333,0.00033297,0.00033301,5.1137e-07,4.2429e-10,4.6102e-08
127.38,0.00033333,0.00033333,0.00033297,0.00033301,5.1163e-07,4.2217e-10,4.6252e-08
129.15,0.00033333,0.00033333,0.00033297,0.00033301,5.1192e-07,4.2002e-10,4.6428e-08
130.95,0.00033333,0.00033333,0.00033297,0.00033301,5.1224e-07,4.1784e-10,4.6633e-08
132.78,0.00033333,0.00033333,0.00033297,0.00033301,5.1257e-07,4.1564e-10,4.6864e-08
134.63,0.00033333,0.00033333,0.00033297,0.00033301,5.1293e-07,4.1342e-10,4.7122e-08
136.5,0.00033333,0.00033333,0.00033297,0.000333,5.1332e-07,4.1118e-10,4.7407e-08
138.4,0.00033333,0.00033333,0.00033297,0.000333,5.1372e-07,4.0893e-10,4.7719e-08
140.33,0.00033333,0.00033333,0.00033297,0.000333,5.1416e-07,4.0667e-10,4.8056e-08
142.28,0.00033333,0.00033333,0.00033297,0.000333,5.1461e-07,4.0441e-10,4.8419e-08
